% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.666084538e+01 +2.666084538e+01 +1.061408454e+02 +1.061408454e+02 -4.8037e+00 -1.1134e-01
3 +2.043533693e+01 +2.043533693e+01 +9.991533693e+01 +9.991533693e+01 +4.1452e+00 +1.1421e+00
4 +1.130959824e+01 +1.130959824e+01 +9.078959824e+01 +9.078959824e+01 -3.1017e+00 -9.1834e-01
11 +7.913454501e+00 +7.913454501e+00 +8.739345450e+01 +8.739345450e+01 +2.5120e+00 +5.1937e-01
15 +1.173915670e+00 +1.173915670e+00 +8.065391567e+01 +8.065391567e+01 +1.2260e+00 -6.8047e-01
16 +8.541035080e-01 +8.541035080e-01 +8.033410351e+01 +8.033410351e+01 -2.9174e-01 -4.1009e-01
30 +1.029449503e-01 +1.029449503e-01 +7.958294495e+01 +7.958294495e+01 +5.8376e-02 -1.4120e+00
587 +2.831943831e-02 +2.831943831e-02 +7.950831944e+01 +7.950831944e+01 +8.7658e-02 -1.1892e+00
949 +6.091579084e-03 +6.091579084e-03 +7.948609158e+01 +7.948609158e+01 +1.7770e-01 -1.1781e+00
4476 +8.073776981e-05 +8.073776981e-05 +7.948008074e+01 +7.948008074e+01 +2.5708e-01 -1.1489e+00
8403 +5.708524459e-05 +5.708524459e-05 +7.948005709e+01 +7.948005709e+01 +2.5132e-01 -1.1494e+00
8499 +3.532703090e-07 +3.532703090e-07 +7.948000035e+01 +7.948000035e+01 +2.5332e-01 -1.1571e+00
17046 +2.241475556e-07 +2.241475556e-07 +7.948000022e+01 +7.948000022e+01 +2.5323e-01 -1.1570e+00
17117 +1.431100856e-07 +1.431100856e-07 +7.948000014e+01 +7.948000014e+01 +2.5316e-01 -1.1567e+00
20155 +7.658057655e-08 +7.658057655e-08 +7.948000008e+01 +7.948000008e+01 +2.5270e-01 -1.1565e+00
20196 +8.816655850e-09 +8.816655850e-09 +7.948000001e+01 +7.948000001e+01 +2.5289e-01 -1.1568e+00
20824 +3.562092843e-10 +3.562092843e-10 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.986190875e+01 +5.986190875e+01 +4.543419088e+02 +4.543419088e+02 +4.4514e-01 +3.5124e+00
2 +2.524468405e+00 +2.524468405e+00 +3.970044684e+02 +3.970044684e+02 -2.6306e+00 -1.9327e+00
3 +6.994968231e-01 +6.994968231e-01 +3.951794968e+02 +3.951794968e+02 -4.6740e+00 -3.2032e+00
162 +2.321233013e-01 +2.321233013e-01 +3.947121233e+02 +3.947121233e+02 -3.4667e+00 -3.1044e+00
197 +6.870588471e-02 +6.870588471e-02 +3.945487059e+02 +3.945487059e+02 -4.1526e+00 -2.9542e+00
361 +1.518163615e-02 +1.518163615e-02 +3.944951816e+02 +3.944951816e+02 -3.7857e+00 -2.9401e+00
1294 +3.879365045e-03 +3.879365045e-03 +3.944838794e+02 +3.944838794e+02 -3.9520e+00 -2.9221e+00
4572 +2.236011345e-03 +2.236011345e-03 +3.944822360e+02 +3.944822360e+02 -3.9338e+00 -2.9217e+00
4931 +1.452063494e-03 +1.452063494e-03 +3.944814521e+02 +3.944814521e+02 -3.9244e+00 -2.8625e+00
5365 +9.384997501e-04 +9.384997501e-04 +3.944809385e+02 +3.944809385e+02 -3.8934e+00 -2.9206e+00
8282 +1.596107447e-04 +1.596107447e-04 +3.944801596e+02 +3.944801596e+02 -3.9110e+00 -2.8917e+00
8395 +3.972419131e-05 +3.972419131e-05 +3.944800397e+02 +3.944800397e+02 -3.8958e+00 -2.8847e+00
12395 +1.034689939e-05 +1.034689939e-05 +3.944800103e+02 +3.944800103e+02 -3.8958e+00 -2.8923e+00
16257 +6.345649467e-06 +6.345649467e-06 +3.944800063e+02 +3.944800063e+02 -3.8965e+00 -2.8887e+00
16534 +2.158137136e-06 +2.158137136e-06 +3.944800022e+02 +3.944800022e+02 -3.8984e+00 -2.8919e+00
17227 +1.466477499e-06 +1.466477499e-06 +3.944800015e+02 +3.944800015e+02 -3.8974e+00 -2.8911e+00
20011 +2.067066589e-07 +2.067066589e-07 +3.944800002e+02 +3.944800002e+02 -3.8989e+00 -2.8904e+00
24110 +1.396759899e-07 +1.396759899e-07 +3.944800001e+02 +3.944800001e+02 -3.8985e+00 -2.8901e+00
24132 +5.460600505e-08 +5.460600505e-08 +3.944800001e+02 +3.944800001e+02 -3.8986e+00 -2.8904e+00
24274 +2.892562634e-08 +2.892562634e-08 +3.944800000e+02 +3.944800000e+02 -3.8986e+00 -2.8904e+00
24532 +5.659103408e-09 +5.659103408e-09 +3.944800000e+02 +3.944800000e+02 -3.8983e+00 -2.8904e+00
27541 +2.842170943e-13 +2.842170943e-13 +3.944800000e+02 +3.944800000e+02 -3.8984e+00 -2.8904e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.747898203e+01 +2.747898203e+01 -2.196310180e+02 -2.196310180e+02 +8.0400e-01 +2.7126e+00
5 +2.315078334e+01 +2.315078334e+01 -2.239592167e+02 -2.239592167e+02 +7.3575e-01 -1.4068e+00
6 +1.456697282e+00 +1.456697282e+00 -2.456533027e+02 -2.456533027e+02 -4.9068e+00 +6.8076e-01
64 +4.479290407e-01 +4.479290407e-01 -2.466620710e+02 -2.466620710e+02 -3.2096e+00 -1.1499e-01
86 +3.480384391e-01 +3.480384391e-01 -2.467619616e+02 -2.467619616e+02 -3.7736e+00 -3.8623e-01
163 +2.194178035e-02 +2.194178035e-02 -2.470880582e+02 -2.470880582e+02 -3.6822e+00 +1.1130e-01
486 +7.793535888e-03 +7.793535888e-03 -2.471022065e+02 -2.471022065e+02 -3.8555e+00 +1.3587e-01
4092 +1.460298771e-03 +1.460298771e-03 -2.471085397e+02 -2.471085397e+02 -3.7973e+00 +2.4140e-01
4240 +8.015705021e-04 +8.015705021e-04 -2.471091984e+02 -2.471091984e+02 -3.8177e+00 +1.8248e-01
5252 +9.915171941e-05 +9.915171941e-05 -2.471099008e+02 -2.471099008e+02 -3.7885e+00 +2.0378e-01
5843 +4.385671775e-05 +4.385671775e-05 -2.471099561e+02 -2.471099561e+02 -3.7950e+00 +2.0886e-01
8436 +2.300960188e-05 +2.300960188e-05 -2.471099770e+02 -2.471099770e+02 -3.8030e+00 +2.0196e-01
12092 +5.546864458e-06 +5.546864458e-06 -2.471099945e+02 -2.471099945e+02 -3.8000e+00 +2.0152e-01
12150 +2.561474673e-06 +2.561474673e-06 -2.471099974e+02 -2.471099974e+02 -3.7971e+00 +2.0420e-01
12436 +1.535837413e-06 +1.535837413e-06 -2.471099985e+02 -2.471099985e+02 -3.7984e+00 +2.0196e-01
14470 +8.464504049e-07 +8.464504049e-07 -2.471099992e+02 -2.471099992e+02 -3.7993e+00 +2.0354e-01
18271 +1.733193358e-07 +1.733193358e-07 -2.471099998e+02 -2.471099998e+02 -3.7984e+00 +2.0279e-01
20150 +8.499569049e-08 +8.499569049e-08 -2.471099999e+02 -2.471099999e+02 -3.7987e+00 +2.0328e-01
23406 +1.964431817e-08 +1.964431817e-08 -2.471100000e+02 -2.471100000e+02 -3.7985e+00 +2.0327e-01
24150 +4.983974122e-09 +4.983974122e-09 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0327e-01
24369 +1.075022737e-09 +1.075022737e-09 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0317e-01
27755 +7.123333035e-10 +7.123333035e-10 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0318e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.758296673e+01 +1.758296673e+01 -1.344570333e+02 -1.344570333e+02 -4.4584e+00 +1.5544e+00
3 +4.934408942e+00 +4.934408942e+00 -1.471055911e+02 -1.471055911e+02 -2.1501e+00 +2.4541e-01
18 +2.368980775e-01 +2.368980775e-01 -1.518031019e+02 -1.518031019e+02 -6.5602e-01 +1.7168e+00
76 +8.487224768e-02 +8.487224768e-02 -1.519551278e+02 -1.519551278e+02 -5.1432e-01 +1.2697e+00
935 +2.948993717e-03 +2.948993717e-03 -1.520370510e+02 -1.520370510e+02 -2.9523e-01 +1.3775e+00
5195 +1.089391328e-03 +1.089391328e-03 -1.520389106e+02 -1.520389106e+02 -2.9214e-01 +1.4024e+00
5391 +1.885385915e-04 +1.885385915e-04 -1.520398115e+02 -1.520398115e+02 -2.7434e-01 +1.4357e+00
8019 +1.104290263e-04 +1.104290263e-04 -1.520398896e+02 -1.520398896e+02 -2.7025e-01 +1.4139e+00
9765 +7.099120413e-05 +7.099120413e-05 -1.520399290e+02 -1.520399290e+02 -2.7557e-01 +1.4231e+00
10141 +1.251815792e-05 +1.251815792e-05 -1.520399875e+02 -1.520399875e+02 -2.7047e-01 +1.4226e+00
13904 +1.413083680e-06 +1.413083680e-06 -1.520399986e+02 -1.520399986e+02 -2.6640e-01 +1.4249e+00
16216 +4.902413195e-07 +4.902413195e-07 -1.520399995e+02 -1.520399995e+02 -2.6734e-01 +1.4247e+00
16850 +3.979307337e-07 +3.979307337e-07 -1.520399996e+02 -1.520399996e+02 -2.6705e-01 +1.4246e+00
18035 +1.765210698e-07 +1.765210698e-07 -1.520399998e+02 -1.520399998e+02 -2.6678e-01 +1.4240e+00
20004 +1.218062096e-07 +1.218062096e-07 -1.520399999e+02 -1.520399999e+02 -2.6686e-01 +1.4241e+00
20019 +1.952267326e-08 +1.952267326e-08 -1.520400000e+02 -1.520400000e+02 -2.6723e-01 +1.4241e+00
20207 +1.232859859e-08 +1.232859859e-08 -1.520400000e+02 -1.520400000e+02 -2.6727e-01 +1.4241e+00
21765 +2.109629804e-09 +2.109629804e-09 -1.520400000e+02 -1.520400000e+02 -2.6719e-01 +1.4240e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
