% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.157724007e+01 +6.157724007e+01 +1.410572401e+02 +1.410572401e+02 -4.7378e+00 +4.8989e+00
2 +3.787633410e+01 +3.787633410e+01 +1.173563341e+02 +1.173563341e+02 +2.7240e+00 +4.4796e+00
3 +6.545149608e+00 +6.545149608e+00 +8.602514961e+01 +8.602514961e+01 +2.7967e+00 -1.4280e+00
5 +4.138978899e+00 +4.138978899e+00 +8.361897890e+01 +8.361897890e+01 -1.7808e+00 -1.2152e+00
10 +6.040452619e-01 +6.040452619e-01 +8.008404526e+01 +8.008404526e+01 +1.5624e-01 -1.9280e+00
75 +1.249546693e-01 +1.249546693e-01 +7.960495467e+01 +7.960495467e+01 -3.0842e-03 -1.4007e+00
504 +4.575878173e-02 +4.575878173e-02 +7.952575878e+01 +7.952575878e+01 +2.6667e-01 -9.4334e-01
889 +3.000535067e-02 +3.000535067e-02 +7.951000535e+01 +7.951000535e+01 +1.1452e-01 -1.2611e+00
1629 +1.616920752e-02 +1.616920752e-02 +7.949616921e+01 +7.949616921e+01 +3.7714e-01 -1.1302e+00
2364 +3.354026506e-03 +3.354026506e-03 +7.948335403e+01 +7.948335403e+01 +2.7090e-01 -1.1018e+00
3121 +2.026265571e-03 +2.026265571e-03 +7.948202627e+01 +7.948202627e+01 +2.5085e-01 -1.2018e+00
4349 +3.602155177e-04 +3.602155177e-04 +7.948036022e+01 +7.948036022e+01 +2.4370e-01 -1.1735e+00
