% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.168339250e+06 +3.168339250e+06 +3.168129370e+06 +3.168129370e+06 -6.7110e-02 +2.3174e+00
5 +2.471194527e+06 +2.471194527e+06 +2.470984647e+06 +2.470984647e+06 -3.7161e+00 -9.9039e-01
6 +1.557992829e+05 +1.557992829e+05 +1.555894029e+05 +1.555894029e+05 -8.2619e-01 +8.6701e-01
20 +9.597929381e+04 +9.597929381e+04 +9.576941381e+04 +9.576941381e+04 +4.0697e+00 +7.4895e-01
21 +3.624171843e+04 +3.624171843e+04 +3.603183843e+04 +3.603183843e+04 -2.9502e+00 +2.6462e-01
43 +1.583105264e+04 +1.583105264e+04 +1.562117264e+04 +1.562117264e+04 -2.4832e+00 +5.7727e-01
86 +1.333357921e+01 +1.333357921e+01 -1.965464208e+02 -1.965464208e+02 -4.2875e-01 +4.4488e-01
4086 +5.193451117e+00 +5.193451117e+00 -2.046865489e+02 -2.046865489e+02 -1.9950e-01 +4.4629e-01
4739 +2.196248104e+00 +2.196248104e+00 -2.076837519e+02 -2.076837519e+02 +3.9317e-01 +4.4928e-01
8059 +3.592238286e-01 +3.592238286e-01 -2.095207762e+02 -2.095207762e+02 +5.7027e-01 +4.4812e-01
9547 +2.091738070e-02 +2.091738070e-02 -2.098590826e+02 -2.098590826e+02 +1.0712e+00 +4.4798e-01
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.636271084e+06 +3.636271084e+06 +3.636178994e+06 +3.636178994e+06 -5.1256e-01 +7.8291e-01
4 +1.669757448e+06 +1.669757448e+06 +1.669665358e+06 +1.669665358e+06 +9.8882e-02 +3.7958e+00
6 +1.261858819e+06 +1.261858819e+06 +1.261766729e+06 +1.261766729e+06 +3.2853e+00 +1.5357e+00
7 +2.681896775e+05 +2.681896775e+05 +2.680975875e+05 +2.680975875e+05 -2.9155e+00 +2.0876e+00
15 +7.843226625e+04 +7.843226625e+04 +7.834017625e+04 +7.834017625e+04 +3.2466e+00 +2.3423e+00
39 +4.244686730e+03 +4.244686730e+03 +4.152596730e+03 +4.152596730e+03 -2.8099e+00 +2.6929e+00
49 +3.192347604e+03 +3.192347604e+03 +3.100257604e+03 +3.100257604e+03 -4.5197e+00 +2.6726e+00
117 +1.047406646e+03 +1.047406646e+03 +9.553166457e+02 +9.553166457e+02 +2.3365e+00 +2.5904e+00
156 +6.529910075e+02 +6.529910075e+02 +5.609010075e+02 +5.609010075e+02 -2.6817e+00 +2.6454e+00
247 +8.168782749e+01 +8.168782749e+01 -1.040217251e+01 -1.040217251e+01 -3.1921e+00 +2.6296e+00
1034 +3.435230012e+00 +3.435230012e+00 -8.865476999e+01 -8.865476999e+01 -9.5849e-01 +2.6221e+00
8205 +1.187898717e-01 +1.187898717e-01 -9.197121013e+01 -9.197121013e+01 +9.4923e-01 +2.6213e+00
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.645860245e+07 +1.645860245e+07 +1.645851456e+07 +1.645851456e+07 +1.0769e+00 -3.9994e-01
2 +6.274447020e+04 +6.274447020e+04 +6.265658020e+04 +6.265658020e+04 +5.2801e-01 +3.8956e+00
66 +1.438408942e+02 +1.438408942e+02 +5.595089424e+01 +5.595089424e+01 +1.6638e+00 +3.6575e+00
186 +3.650433770e+01 +3.650433770e+01 -5.138566230e+01 -5.138566230e+01 -1.1653e+00 +3.6399e+00
4066 +3.769254487e-01 +3.769254487e-01 -8.751307455e+01 -8.751307455e+01 -4.2828e-01 +3.6456e+00
