% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.458538773e+02 +1.458538773e+02 +2.172038773e+02 +2.172038773e+02 -7.1556e-01 -3.2395e-01 +4.2279e+00
2 +4.876105181e+01 +4.876105181e+01 +1.201110518e+02 +1.201110518e+02 -4.7410e+00 +3.6340e+00 -3.5219e+00
3 +3.565499976e+01 +3.565499976e+01 +1.070049998e+02 +1.070049998e+02 +4.9135e+00 -2.3058e+00 -4.4599e+00
28 +3.276013842e+00 +3.276013842e+00 +7.462601384e+01 +7.462601384e+01 +3.5929e+00 +3.0470e+00 +4.8514e+00
102 +2.152195922e+00 +2.152195922e+00 +7.350219592e+01 +7.350219592e+01 +3.5921e+00 +2.8975e+00 +4.5852e+00
137 +9.556711937e-01 +9.556711937e-01 +7.230567119e+01 +7.230567119e+01 +3.7112e+00 +2.8049e+00 +4.7114e+00
234 +4.010977893e-01 +4.010977893e-01 +7.175109779e+01 +7.175109779e+01 +3.7038e+00 +2.8135e+00 +4.6198e+00
260 +3.199522899e-01 +3.199522899e-01 +7.166995229e+01 +7.166995229e+01 +3.6971e+00 +2.8373e+00 +4.6371e+00
324 +1.425775302e-01 +1.425775302e-01 +7.149257753e+01 +7.149257753e+01 +3.6973e+00 +2.8327e+00 +4.6451e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.355329703e+02 +1.355329703e+02 -2.196870297e+02 -2.196870297e+02 -7.6406e-02 -5.2079e-01 -6.7755e-01
4 +1.485423813e+01 +1.485423813e+01 -3.403657619e+02 -3.403657619e+02 +3.6241e-02 +3.4989e+00 +3.1341e+00
11 +8.032074781e+00 +8.032074781e+00 -3.471879252e+02 -3.471879252e+02 -1.1647e+00 +3.8762e+00 -1.6362e+00
121 +1.451501693e+00 +1.451501693e+00 -3.537684983e+02 -3.537684983e+02 -1.1347e+00 +3.8064e+00 -1.3739e+00
192 +4.563435627e-01 +4.563435627e-01 -3.547636564e+02 -3.547636564e+02 -1.1421e+00 +3.8285e+00 -1.2993e+00
210 +2.406974659e-01 +2.406974659e-01 -3.549793025e+02 -3.549793025e+02 -1.1421e+00 +3.8650e+00 -1.2993e+00
290 +1.403107475e-01 +1.403107475e-01 -3.550796893e+02 -3.550796893e+02 -1.1421e+00 +3.8569e+00 -1.2993e+00
351 +9.510304755e-02 +9.510304755e-02 -3.551248970e+02 -3.551248970e+02 -1.1421e+00 +3.8528e+00 -1.3174e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.353608992e+02 +1.353608992e+02 +2.345308992e+02 +2.345308992e+02 +2.2011e+00 +1.7828e+00 +2.4830e+00
4 +3.521064565e+01 +3.521064565e+01 +1.343806456e+02 +1.343806456e+02 +1.9521e+00 +3.4870e-02 +3.8394e+00
43 +1.784213360e+01 +1.784213360e+01 +1.170121336e+02 +1.170121336e+02 +2.2960e+00 +2.6584e+00 +1.4396e+00
44 +7.035269896e+00 +7.035269896e+00 +1.062052699e+02 +1.062052699e+02 +3.5202e+00 +1.0168e+00 +3.8248e+00
47 +3.742492293e+00 +3.742492293e+00 +1.029124923e+02 +1.029124923e+02 -1.3050e+00 +2.2026e+00 -9.0170e-01
54 +2.336523709e+00 +2.336523709e+00 +1.015065237e+02 +1.015065237e+02 +1.9718e+00 +1.9723e+00 +4.1631e+00
284 +1.553347863e+00 +1.553347863e+00 +1.007233479e+02 +1.007233479e+02 +1.9994e+00 +1.9402e+00 +4.1602e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.058831274e+01 +8.058831274e+01 -4.373216873e+02 -4.373216873e+02 +5.5413e-01 +4.7095e+00 +3.0572e+00
3 +4.778164684e+01 +4.778164684e+01 -4.701283532e+02 -4.701283532e+02 -3.1429e+00 -1.9127e+00 -4.1917e+00
4 +1.150285095e+01 +1.150285095e+01 -5.064071490e+02 -5.064071490e+02 +1.3699e+00 +2.0203e+00 +2.4745e+00
26 +1.180781540e+00 +1.180781540e+00 -5.167292185e+02 -5.167292185e+02 +2.8297e+00 -5.7433e-01 -3.7393e+00
128 +5.110333719e-01 +5.110333719e-01 -5.173989666e+02 -5.173989666e+02 +2.8565e+00 -6.0108e-01 -3.7658e+00
183 +2.905045636e-01 +2.905045636e-01 -5.176194954e+02 -5.176194954e+02 +2.8754e+00 -6.1259e-01 -3.7255e+00
405 +2.264182659e-01 +2.264182659e-01 -5.176835817e+02 -5.176835817e+02 +2.8719e+00 -6.1163e-01 -3.7263e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.244996277e+02 +1.244996277e+02 +6.728962769e+01 +6.728962769e+01 +1.1251e+00 -1.2572e-01 -7.3084e-01
2 +2.308793689e+01 +2.308793689e+01 -3.412206311e+01 -3.412206311e+01 +4.5457e+00 -4.2412e+00 -1.2948e+00
109 +1.497349607e+01 +1.497349607e+01 -4.223650393e+01 -4.223650393e+01 +1.3113e+00 -5.6638e-02 +5.2705e-01
271 +9.859460118e+00 +9.859460118e+00 -4.735053988e+01 -4.735053988e+01 +1.2785e+00 -3.4523e-01 +6.2510e-01
1035 +6.209563186e+00 +6.209563186e+00 -5.100043681e+01 -5.100043681e+01 +1.4828e+00 -8.4351e-02 +4.9926e-01
1094 +3.719618982e+00 +3.719618982e+00 -5.349038102e+01 -5.349038102e+01 +1.4828e+00 -8.4351e-02 +5.2129e-01
1598 +2.474381891e+00 +2.474381891e+00 -5.473561811e+01 -5.473561811e+01 +1.4830e+00 -7.9641e-02 +5.2553e-01
% function evaluation | noise-free fitness - Fopt (1.267000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.967679414e+01 +1.967679414e+01 +3.234679414e+01 +3.234679414e+01 +9.2353e-01 -1.1788e+00 +4.7406e+00
46 +1.272526087e+01 +1.272526087e+01 +2.539526087e+01 +2.539526087e+01 -1.8378e+00 -2.5282e+00 -2.3185e+00
83 +6.971658500e+00 +6.971658500e+00 +1.964165850e+01 +1.964165850e+01 -1.9011e+00 -2.2322e+00 -1.8956e+00
95 +2.820256436e+00 +2.820256436e+00 +1.549025644e+01 +1.549025644e+01 -1.7564e+00 -2.3991e+00 -2.0059e+00
133 +1.980480133e+00 +1.980480133e+00 +1.465048013e+01 +1.465048013e+01 -1.7577e+00 -2.4836e+00 -2.1083e+00
139 +1.036901571e+00 +1.036901571e+00 +1.370690157e+01 +1.370690157e+01 -1.8553e+00 -2.5349e+00 -2.0417e+00
166 +3.654614753e-01 +3.654614753e-01 +1.303546148e+01 +1.303546148e+01 -1.8464e+00 -2.4540e+00 -2.0906e+00
221 +2.441203011e-01 +2.441203011e-01 +1.291412030e+01 +1.291412030e+01 -1.8214e+00 -2.4840e+00 -2.0747e+00
240 +1.181731307e-01 +1.181731307e-01 +1.278817313e+01 +1.278817313e+01 -1.8489e+00 -2.4673e+00 -2.0691e+00
261 +5.161668497e-02 +5.161668497e-02 +1.272161668e+01 +1.272161668e+01 -1.8489e+00 -2.4943e+00 -2.0691e+00
284 +3.555789257e-02 +3.555789257e-02 +1.270555789e+01 +1.270555789e+01 -1.8486e+00 -2.4927e+00 -2.0728e+00
385 +2.284421220e-02 +2.284421220e-02 +1.269284421e+01 +1.269284421e+01 -1.8484e+00 -2.4993e+00 -2.0728e+00
608 +1.583458821e-02 +1.583458821e-02 +1.268583459e+01 +1.268583459e+01 -1.8487e+00 -2.4978e+00 -2.0729e+00
% function evaluation | noise-free fitness - Fopt (-7.496200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.747724962e+01 +6.747724962e+01 -6.821427504e+02 -6.821427504e+02 +4.5423e-02 -7.1228e-01 -1.8020e-01
4 +1.912286332e+01 +1.912286332e+01 -7.304971367e+02 -7.304971367e+02 -2.6467e+00 +9.7932e-01 -1.6455e+00
26 +2.453515208e+00 +2.453515208e+00 -7.471664848e+02 -7.471664848e+02 +4.4303e+00 +2.3001e+00 +2.2253e+00
191 +1.293930878e+00 +1.293930878e+00 -7.483260691e+02 -7.483260691e+02 +4.3780e+00 +2.2938e+00 +2.2231e+00
234 +8.880312570e-01 +8.880312570e-01 -7.487319687e+02 -7.487319687e+02 +4.3622e+00 +2.3049e+00 +2.2339e+00
302 +4.935321471e-01 +4.935321471e-01 -7.491264679e+02 -7.491264679e+02 +4.3626e+00 +2.2958e+00 +2.2316e+00
% function evaluation | noise-free fitness - Fopt (9.287000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.120604442e+02 +1.120604442e+02 +2.049304442e+02 +2.049304442e+02 -9.3434e-01 -1.0078e+00 -1.0904e+00
2 +6.293257091e+01 +6.293257091e+01 +1.558025709e+02 +1.558025709e+02 -1.6602e+00 -1.7917e+00 +6.1581e-01
3 +2.277157897e+01 +2.277157897e+01 +1.156415790e+02 +1.156415790e+02 +2.6809e+00 +1.7739e+00 -3.4003e+00
18 +6.102316225e+00 +6.102316225e+00 +9.897231622e+01 +9.897231622e+01 +1.7636e+00 +2.1341e+00 -4.4482e+00
110 +1.330269371e+00 +1.330269371e+00 +9.420026937e+01 +9.420026937e+01 +1.7661e+00 +1.9191e+00 -1.4103e+00
421 +8.332847380e-01 +8.332847380e-01 +9.370328474e+01 +9.370328474e+01 +1.7728e+00 +1.9265e+00 -1.4116e+00
% function evaluation | noise-free fitness - Fopt (2.692900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.175132442e+02 +1.175132442e+02 +3.868032442e+02 +3.868032442e+02 -1.0394e+00 -1.4035e-01 -2.0521e+00
3 +8.524186320e+01 +8.524186320e+01 +3.545318632e+02 +3.545318632e+02 -2.4070e+00 -4.2866e+00 +2.6293e+00
7 +1.320157638e+01 +1.320157638e+01 +2.824915764e+02 +2.824915764e+02 -3.7903e-02 -1.2135e+00 -4.6839e+00
30 +8.336831686e+00 +8.336831686e+00 +2.776268317e+02 +2.776268317e+02 -1.3146e+00 -1.5801e+00 -4.1193e+00
243 +6.149074877e+00 +6.149074877e+00 +2.754390749e+02 +2.754390749e+02 -2.1761e+00 -1.8438e+00 +1.2671e+00
% function evaluation | noise-free fitness - Fopt (1.822000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.312230702e+01 +1.312230702e+01 +1.953223070e+02 +1.953223070e+02 -1.3833e+00 +3.2187e+00 -3.8370e+00
28 +3.540115717e+00 +3.540115717e+00 +1.857401157e+02 +1.857401157e+02 +3.8862e+00 +2.2468e-02 -3.5187e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.434853663e+01 +4.434853663e+01 -9.556514634e+02 -9.556514634e+02 -2.1797e+00 -4.5843e+00 +4.6379e+00
7 +2.627823832e+01 +2.627823832e+01 -9.737217617e+02 -9.737217617e+02 -4.1101e+00 +3.4198e+00 -4.1234e+00
9 +1.060587166e+01 +1.060587166e+01 -9.893941283e+02 -9.893941283e+02 -1.7050e+00 -2.9929e+00 -5.0302e-02
27 +9.663251637e+00 +9.663251637e+00 -9.903367484e+02 -9.903367484e+02 +3.1288e-02 -4.2945e+00 +2.1219e+00
81 +3.727278033e+00 +3.727278033e+00 -9.962727220e+02 -9.962727220e+02 -2.6811e-01 -3.7539e+00 +2.1977e+00
135 +9.099013120e-01 +9.099013120e-01 -9.990900987e+02 -9.990900987e+02 +1.6103e-01 -3.7376e+00 +2.1836e+00
275 +5.832149015e-01 +5.832149015e-01 -9.994167851e+02 -9.994167851e+02 +3.2458e-02 -3.7247e+00 +2.1593e+00
% function evaluation | noise-free fitness - Fopt (-2.475000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.867464515e+01 +1.867464515e+01 -6.075354850e+00 -6.075354850e+00 +3.2686e+00 +4.0246e+00 -2.5799e-01
8 +1.448373099e+01 +1.448373099e+01 -1.026626901e+01 -1.026626901e+01 +4.5259e+00 -8.5693e-01 -1.8152e+00
17 +9.180769214e+00 +9.180769214e+00 -1.556923079e+01 -1.556923079e+01 -1.2407e+00 +4.2218e-01 +4.6404e+00
28 +6.151631555e+00 +6.151631555e+00 -1.859836844e+01 -1.859836844e+01 +1.6487e+00 -2.7863e+00 +2.9990e+00
103 +2.733108878e+00 +2.733108878e+00 -2.201689112e+01 -2.201689112e+01 +1.4329e+00 -2.7828e+00 +2.6768e+00
158 +2.278269235e+00 +2.278269235e+00 -2.247173077e+01 -2.247173077e+01 +1.4329e+00 -2.7862e+00 +2.6768e+00
206 +1.152733699e+00 +1.152733699e+00 -2.359726630e+01 -2.359726630e+01 +1.4351e+00 -2.7321e+00 +2.7767e+00
296 +9.724934650e-01 +9.724934650e-01 -2.377750653e+01 -2.377750653e+01 +1.4411e+00 -2.7387e+00 +2.8004e+00
% function evaluation | noise-free fitness - Fopt (-6.240000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.099292916e+02 +1.099292916e+02 +1.036892916e+02 +1.036892916e+02 -1.6697e+00 -3.9910e+00 -4.7962e+00
2 +4.849527947e+01 +4.849527947e+01 +4.225527947e+01 +4.225527947e+01 -1.1799e+00 +4.7264e+00 +2.3400e+00
3 +3.916299651e+01 +3.916299651e+01 +3.292299651e+01 +3.292299651e+01 +4.0602e+00 -3.9333e+00 -3.8399e+00
16 +2.462114960e+01 +2.462114960e+01 +1.838114960e+01 +1.838114960e+01 -2.8030e+00 +3.3937e+00 +1.0949e+00
19 +1.420098604e+01 +1.420098604e+01 +7.960986040e+00 +7.960986040e+00 -8.2383e-01 +3.4054e+00 +3.2781e+00
