% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.513161434e+05 +1.513161434e+05 +1.507696434e+05 +1.507696434e+05 -4.2551e+00 +3.4029e+00 -4.7166e+00 -5.1206e-01 -7.1172e-01 +3.4261e+00 -1.6530e+00 -2.6402e+00 -4.2024e+00 -4.8516e+00
2 +3.749603839e+04 +3.749603839e+04 +3.694953839e+04 +3.694953839e+04 +3.3812e+00 -2.2496e+00 +2.5037e+00 -4.8539e+00 +7.2913e-01 -4.1793e+00 +2.5509e+00 -1.0103e+00 -4.0218e+00 +2.5218e+00
10 +1.736142353e+04 +1.736142353e+04 +1.681492353e+04 +1.681492353e+04 +3.5508e+00 +2.1156e+00 +3.3284e+00 -6.5260e-01 -1.2254e-01 -6.2912e-01 -2.2148e+00 +1.1046e+00 -4.7566e+00 +1.9325e+00
42 +1.326208768e+04 +1.326208768e+04 +1.271558768e+04 +1.271558768e+04 +3.4420e+00 -2.2085e+00 +2.7152e+00 -4.3516e+00 +3.2048e-01 -1.3509e+00 -2.1351e+00 +5.7839e-01 -4.1203e+00 +2.1435e+00
46 +3.283516557e+03 +3.283516557e+03 +2.737016557e+03 +2.737016557e+03 +3.2626e+00 +1.1753e+00 +4.0833e+00 -5.8715e-01 -4.6528e-01 -3.8298e+00 -3.9577e-01 +2.5085e-01 -2.8954e+00 +2.1212e+00
64 +1.984041090e+03 +1.984041090e+03 +1.437541090e+03 +1.437541090e+03 +3.4090e+00 -2.2927e+00 +1.2288e-01 -1.3653e+00 +2.4078e-01 -1.3059e+00 -2.7362e+00 +2.0139e+00 -2.1507e+00 +1.6551e+00
85 +6.800726638e+02 +6.800726638e+02 +1.335726638e+02 +1.335726638e+02 +3.4664e+00 +4.1556e-01 +1.0658e+00 -2.6171e-01 -1.6871e-02 -1.0259e+00 -2.7136e+00 +1.9577e+00 -2.4981e+00 +3.8165e-01
98 +4.120642170e+02 +4.120642170e+02 -1.344357830e+02 -1.344357830e+02 +3.3984e+00 -7.6611e-01 +2.9865e-01 -9.9082e-01 -7.9993e-02 -1.7498e+00 -2.5641e+00 +4.5321e-01 -2.4581e+00 +1.4113e+00
114 +1.257436467e+02 +1.257436467e+02 -4.207563533e+02 -4.207563533e+02 +3.0505e+00 -6.0636e-01 +1.9698e-01 -1.1662e+00 +2.6821e-01 -2.6411e-01 -1.1922e+00 +2.1101e+00 -1.9544e+00 +1.4876e+00
123 +4.256146493e+00 +4.256146493e+00 -5.422438535e+02 -5.422438535e+02 +2.3545e+00 +1.4779e+00 +2.1917e+00 -1.1540e+00 +2.6394e-01 -9.2634e-01 -1.2394e+00 +2.1191e+00 -2.0190e+00 +1.6688e+00
190 +3.824640922e+00 +3.824640922e+00 -5.426753591e+02 -5.426753591e+02 +2.4510e+00 +1.3199e+00 +8.1863e-01 -1.1595e+00 +2.6684e-01 -5.7704e-01 -1.2205e+00 +2.1164e+00 -1.9836e+00 +1.5422e+00
