% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.203142384e+01 +3.203142384e+01 -7.051857616e+01 -7.051857616e+01 +2.0985e+00 +1.1791e+00 +4.1229e+00
2 +1.711741543e+01 +1.711741543e+01 -8.543258457e+01 -8.543258457e+01 -7.3991e-01 +4.1955e+00 +1.7330e+00
5 +1.332018793e+01 +1.332018793e+01 -8.922981207e+01 -8.922981207e+01 +1.4161e+00 +1.8094e+00 +8.4682e-01
7 +3.446200676e+00 +3.446200676e+00 -9.910379932e+01 -9.910379932e+01 +6.3326e-01 +1.1926e+00 -4.9131e-02
34 +1.546882364e+00 +1.546882364e+00 -1.010031176e+02 -1.010031176e+02 -1.5001e+00 +1.0970e+00 +6.9235e-01
82 +9.546491255e-01 +9.546491255e-01 -1.015953509e+02 -1.015953509e+02 -1.2139e+00 +2.0350e+00 +1.2688e+00
161 +2.510374583e-01 +2.510374583e-01 -1.022989625e+02 -1.022989625e+02 -6.5885e-01 +1.4921e+00 +1.3290e+00
221 +1.221440401e-01 +1.221440401e-01 -1.024278560e+02 -1.024278560e+02 -6.9726e-01 +1.4917e+00 +1.1896e+00
342 +8.076088356e-02 +8.076088356e-02 -1.024692391e+02 -1.024692391e+02 -7.0767e-01 +1.4997e+00 +1.2246e+00
344 +3.718749898e-02 +3.718749898e-02 -1.025128125e+02 -1.025128125e+02 -7.1119e-01 +1.5015e+00 +1.2233e+00
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.670210527e+01 +4.670210527e+01 +1.183921053e+02 +1.183921053e+02 +2.0313e-01 -3.6700e+00 +3.4111e+00
2 +1.369338347e+01 +1.369338347e+01 +8.538338347e+01 +8.538338347e+01 +4.3409e+00 -8.2913e-01 -4.7472e+00
6 +6.059832888e+00 +6.059832888e+00 +7.774983289e+01 +7.774983289e+01 +3.7679e+00 -1.2372e+00 -2.4871e+00
38 +2.256206887e+00 +2.256206887e+00 +7.394620689e+01 +7.394620689e+01 -3.5523e-02 +1.3361e+00 +2.1299e+00
